company,conm,conml,cik,tic,fyear,report
air products & chemicals inc,AIR PRODUCTS & CHEMICALS INC,Air Products and Chemicals Inc.,2969.0,APD,1990,1.0
air products & chemicals inc,AIR PRODUCTS & CHEMICALS INC,Air Products and Chemicals Inc.,2969.0,APD,1991,1.0
air products & chemicals inc,AIR PRODUCTS & CHEMICALS INC,Air Products and Chemicals Inc.,2969.0,APD,1992,1.0
air products & chemicals inc,AIR PRODUCTS & CHEMICALS INC,Air Products and Chemicals Inc.,2969.0,APD,1993,1.0
air products & chemicals inc,AIR PRODUCTS & CHEMICALS INC,Air Products and Chemicals Inc.,2969.0,APD,1994,1.0
airborne freight corp,AIRBORNE INC,Airborne Inc.,3000.0,ABF,1980,1.0
airborne freight corp,AIRBORNE INC,Airborne Inc.,3000.0,ABF,1981,1.0
airborne freight corp,AIRBORNE INC,Airborne Inc.,3000.0,ABF,1982,1.0
airborne freight corp,AIRBORNE INC,Airborne Inc.,3000.0,ABF,1983,1.0
airborne freight corp,AIRBORNE INC,Airborne Inc.,3000.0,ABF,1984,1.0
airborne freight corp,AIRBORNE INC,Airborne Inc.,3000.0,ABF,1985,1.0
airborne freight corp,AIRBORNE INC,Airborne Inc.,3000.0,ABF,1986,1.0
airborne freight corp,AIRBORNE INC,Airborne Inc.,3000.0,ABF,1987,1.0
airborne freight corp,AIRBORNE INC,Airborne Inc.,3000.0,ABF,1988,1.0
airborne freight corp,AIRBORNE INC,Airborne Inc.,3000.0,ABF,1989,1.0
airborne freight corp,AIRBORNE INC,Airborne Inc.,3000.0,ABF,1990,1.0
airborne freight corp,AIRBORNE INC,Airborne Inc.,3000.0,ABF,1991,1.0
airborne freight corp,AIRBORNE INC,Airborne Inc.,3000.0,ABF,1993,1.0
airborne freight corp,AIRBORNE INC,Airborne Inc.,3000.0,ABF,1994,1.0
aci holdings inc,ACI HOLDING INC,ACI Holding Inc,793154.0,ACF.1,1986,1.0
akzona inc,AKZONA,Akzona,,AXO.2,1980,1.0
akzona inc,AKZONA,Akzona,,AXO.2,1981,1.0
ala moana hawaii properties,ALA MOANA HAWAII PROPERTIES,Ala Moana Hawaii Properties,353502.0,ALA.2,1982,1.0
ala moana hawaii properties,ALA MOANA HAWAII PROPERTIES,Ala Moana Hawaii Properties,353502.0,ALA.2,1983,1.0
ala moana hawaii properties,ALA MOANA HAWAII PROPERTIES,Ala Moana Hawaii Properties,353502.0,ALA.2,1984,1.0
ala moana hawaii properties,ALA MOANA HAWAII PROPERTIES,Ala Moana Hawaii Properties,353502.0,ALA.2,1985,1.0
ala moana hawaii properties,ALA MOANA HAWAII PROPERTIES,Ala Moana Hawaii Properties,353502.0,ALA.2,1986,1.0
ala moana hawaii properties,ALA MOANA HAWAII PROPERTIES,Ala Moana Hawaii Properties,353502.0,ALA.2,1987,1.0
alabama gas corp,ALABAMA GAS CORP,Alabama Gas Corp,3146.0,EGN1,1982,1.0
alabama gas corp,ALABAMA GAS CORP,Alabama Gas Corp,3146.0,EGN1,1983,1.0
alabama gas corp,ALABAMA GAS CORP,Alabama Gas Corp,3146.0,EGN1,1984,1.0
alabama gas corp,ALABAMA GAS CORP,Alabama Gas Corp,3146.0,EGN1,1985,1.0
alabama gas corp,ALABAMA GAS CORP,Alabama Gas Corp,3146.0,EGN1,1986,1.0
alabama gas corp,ALABAMA GAS CORP,Alabama Gas Corp,3146.0,EGN1,1987,1.0
alabama gas corp,ALABAMA GAS CORP,Alabama Gas Corp,3146.0,EGN1,1988,1.0
alabama gas corp,ALABAMA GAS CORP,Alabama Gas Corp,3146.0,EGN1,1989,1.0
alamco inc,ALAMCO INC,Alamco Inc,355115.0,AXO.1,1984,1.0
alamco inc,ALAMCO INC,Alamco Inc,355115.0,AXO.1,1985,1.0
alamco inc,ALAMCO INC,Alamco Inc,355115.0,AXO.1,1986,1.0
alamco inc,ALAMCO INC,Alamco Inc,355115.0,AXO.1,1987,1.0
alamco inc,ALAMCO INC,Alamco Inc,355115.0,AXO.1,1988,1.0
alamco inc,ALAMCO INC,Alamco Inc,355115.0,AXO.1,1989,1.0
alamco inc,ALAMCO INC,Alamco Inc,355115.0,AXO.1,1990,1.0
alamco inc,ALAMCO INC,Alamco Inc,355115.0,AXO.1,1991,1.0
alamco inc,ALAMCO INC,Alamco Inc,355115.0,AXO.1,1992,1.0
alamito co,ALAMITO CO,Alamito Co,,ATO.3,1984,1.0
alamito co,ALAMITO CO,Alamito Co,,ATO.3,1985,1.0
alaska air group inc,ALASKA AIR GROUP INC,Alaska Air Group Inc.,766421.0,ALK,1985,1.0
alaska air group inc,ALASKA AIR GROUP INC,Alaska Air Group Inc.,766421.0,ALK,1986,1.0
alaska air group inc,ALASKA AIR GROUP INC,Alaska Air Group Inc.,766421.0,ALK,1987,1.0
alaska air group inc,ALASKA AIR GROUP INC,Alaska Air Group Inc.,766421.0,ALK,1988,1.0
alaska air group inc,ALASKA AIR GROUP INC,Alaska Air Group Inc.,766421.0,ALK,1989,1.0
alaska air group inc,ALASKA AIR GROUP INC,Alaska Air Group Inc.,766421.0,ALK,1990,1.0
alaska air group inc,ALASKA AIR GROUP INC,Alaska Air Group Inc.,766421.0,ALK,1991,1.0
alaska air group inc,ALASKA AIR GROUP INC,Alaska Air Group Inc.,766421.0,ALK,1992,1.0
alaska air group inc,ALASKA AIR GROUP INC,Alaska Air Group Inc.,766421.0,ALK,1993,1.0
alaska air group inc,ALASKA AIR GROUP INC,Alaska Air Group Inc.,766421.0,ALK,1994,1.0
alba waldensian inc,ALBA-WALDENSIAN INC,Alba-Waldensian Inc,3292.0,AWS.1,1984,1.0
alba waldensian inc,ALBA-WALDENSIAN INC,Alba-Waldensian Inc,3292.0,AWS.1,1985,1.0
alba waldensian inc,ALBA-WALDENSIAN INC,Alba-Waldensian Inc,3292.0,AWS.1,1986,1.0
alba waldensian inc,ALBA-WALDENSIAN INC,Alba-Waldensian Inc,3292.0,AWS.1,1987,1.0
alba waldensian inc,ALBA-WALDENSIAN INC,Alba-Waldensian Inc,3292.0,AWS.1,1988,1.0
alba wadensian inc,ALBA-WALDENSIAN INC,Alba-Waldensian Inc,3292.0,AWS.1,1989,1.0
alba waldensian inc,ALBA-WALDENSIAN INC,Alba-Waldensian Inc,3292.0,AWS.1,1989,1.0
alba waldensian inc,ALBA-WALDENSIAN INC,Alba-Waldensian Inc,3292.0,AWS.1,1990,1.0
alba waldensian inc,ALBA-WALDENSIAN INC,Alba-Waldensian Inc,3292.0,AWS.1,1991,1.0
alba waldensian inc,ALBA-WALDENSIAN INC,Alba-Waldensian Inc,3292.0,AWS.1,1992,1.0
alba waldensian inc,ALBA-WALDENSIAN INC,Alba-Waldensian Inc,3292.0,AWS.1,1993,1.0
alba waldensian inc,ALBA-WALDENSIAN INC,Alba-Waldensian Inc,3292.0,AWS.1,1994,1.0
alberto culver co,ALBERTO-CULVER CO,Alberto-Culver Co,1368457.0,ACV.1,1980,1.0
alberto culver co,ALBERTO-CULVER CO,Alberto-Culver Co,1368457.0,ACV.1,1981,1.0
alberto culver co,ALBERTO-CULVER CO,Alberto-Culver Co,1368457.0,ACV.1,1982,1.0
alberto culver co,ALBERTO-CULVER CO,Alberto-Culver Co,1368457.0,ACV.1,1983,1.0
alberto culver co,ALBERTO-CULVER CO,Alberto-Culver Co,1368457.0,ACV.1,1984,1.0
alberto culver co,ALBERTO-CULVER CO,Alberto-Culver Co,1368457.0,ACV.1,1985,1.0
alberto culver co,ALBERTO-CULVER CO,Alberto-Culver Co,1368457.0,ACV.1,1986,1.0
alberto culver co,ALBERTO-CULVER CO,Alberto-Culver Co,1368457.0,ACV.1,1987,1.0
alberto culver co,ALBERTO-CULVER CO,Alberto-Culver Co,1368457.0,ACV.1,1988,1.0
alberto culver co,ALBERTO-CULVER CO,Alberto-Culver Co,1368457.0,ACV.1,1989,1.0
alberto culver co,ALBERTO-CULVER CO,Alberto-Culver Co,1368457.0,ACV.1,1990,1.0
alberto culver co,ALBERTO-CULVER CO,Alberto-Culver Co,1368457.0,ACV.1,1991,1.0
alberto culver co,ALBERTO-CULVER CO,Alberto-Culver Co,1368457.0,ACV.1,1993,1.0
alberto culver co,ALBERTO-CULVER CO,Alberto-Culver Co,1368457.0,ACV.1,1994,1.0
alberto culver co,ALBERTO-CULVER CO,Alberto-Culver Co,1368457.0,ACV.1,1995,1.0
albertson s inc,ALBERTSON'S INC,Albertson's Inc.,3333.0,ABS.1,1980,1.0
albertson s inc,ALBERTSON'S INC,Albertson's Inc.,3333.0,ABS.1,1981,1.0
albertson s inc,ALBERTSON'S INC,Albertson's Inc.,3333.0,ABS.1,1982,1.0
albertson s inc,ALBERTSON'S INC,Albertson's Inc.,3333.0,ABS.1,1983,1.0
albertson s inc,ALBERTSON'S INC,Albertson's Inc.,3333.0,ABS.1,1984,1.0
albertson s inc,ALBERTSON'S INC,Albertson's Inc.,3333.0,ABS.1,1985,1.0
albertson s inc,ALBERTSON'S INC,Albertson's Inc.,3333.0,ABS.1,1986,1.0
albertson s inc,ALBERTSON'S INC,Albertson's Inc.,3333.0,ABS.1,1987,1.0
albertson s inc,ALBERTSON'S INC,Albertson's Inc.,3333.0,ABS.1,1989,1.0
albertson s inc,ALBERTSON'S INC,Albertson's Inc.,3333.0,ABS.1,1990,1.0
albertson s inc,ALBERTSON'S INC,Albertson's Inc.,3333.0,ABS.1,1991,1.0
albertson s inc,ALBERTSON'S INC,Albertson's Inc.,3333.0,ABS.1,1992,1.0
albertson s inc,ALBERTSON'S INC,Albertson's Inc.,3333.0,ABS.1,1993,1.0
albertson s inc,ALBERTSON'S INC,Albertson's Inc.,3333.0,ABS.1,1994,1.0
albertson s inc,ALBERTSON'S INC,Albertson's Inc.,3333.0,ABS.1,1995,1.0
alcan aluminium ltd,ALCAN INC,Alcan Inc.,4285.0,AL.1,1980,1.0
alcan aluminium ltd,ALCAN INC,Alcan Inc.,4285.0,AL.1,1981,1.0
alcan aluminium ltd,ALCAN INC,Alcan Inc.,4285.0,AL.1,1982,1.0
alcan aluminium ltd,ALCAN INC,Alcan Inc.,4285.0,AL.1,1983,1.0
alcan aluminium ltd,ALCAN INC,Alcan Inc.,4285.0,AL.1,1984,1.0
alcan aluminium ltd,ALCAN INC,Alcan Inc.,4285.0,AL.1,1985,1.0
alcan aluminium ltd,ALCAN INC,Alcan Inc.,4285.0,AL.1,1986,1.0
alcan aluminium ltd,ALCAN INC,Alcan Inc.,4285.0,AL.1,1987,1.0
alcan aluminium ltd,ALCAN INC,Alcan Inc.,4285.0,AL.1,1989,1.0
alcan aluminium ltd,ALCAN INC,Alcan Inc.,4285.0,AL.1,1990,1.0
alco standard corp,IKON OFFICE SOLUTIONS,IKON Office Solutions Inc.,3370.0,IKN,1980,1.0
alco standard corp,IKON OFFICE SOLUTIONS,IKON Office Solutions Inc.,3370.0,IKN,1981,1.0
alco standard corp,IKON OFFICE SOLUTIONS,IKON Office Solutions Inc.,3370.0,IKN,1982,1.0
alco standard corp,IKON OFFICE SOLUTIONS,IKON Office Solutions Inc.,3370.0,IKN,1983,1.0
alco standard corp,IKON OFFICE SOLUTIONS,IKON Office Solutions Inc.,3370.0,IKN,1984,1.0
alco standard corp,IKON OFFICE SOLUTIONS,IKON Office Solutions Inc.,3370.0,IKN,1985,1.0
alco standard corp,IKON OFFICE SOLUTIONS,IKON Office Solutions Inc.,3370.0,IKN,1986,1.0
alco standard corp,IKON OFFICE SOLUTIONS,IKON Office Solutions Inc.,3370.0,IKN,1987,1.0
alco standard corp,IKON OFFICE SOLUTIONS,IKON Office Solutions Inc.,3370.0,IKN,1988,1.0
alco standard corp,IKON OFFICE SOLUTIONS,IKON Office Solutions Inc.,3370.0,IKN,1989,1.0
alco standard corp,IKON OFFICE SOLUTIONS,IKON Office Solutions Inc.,3370.0,IKN,1990,1.0
alco standard corp,IKON OFFICE SOLUTIONS,IKON Office Solutions Inc.,3370.0,IKN,1991,1.0
alco standard corp,IKON OFFICE SOLUTIONS,IKON Office Solutions Inc.,3370.0,IKN,1992,1.0
alco standard corp,IKON OFFICE SOLUTIONS,IKON Office Solutions Inc.,3370.0,IKN,1993,1.0
alco standard corp,IKON OFFICE SOLUTIONS,IKON Office Solutions Inc.,3370.0,IKN,1994,1.0
alco standard corp,IKON OFFICE SOLUTIONS,IKON Office Solutions Inc.,3370.0,IKN,1995,1.0
alexander & alexander services inc,ALEXANDER & ALEXANDER,Alexander & Alexander,3449.0,AAL.1,1981,1.0
alexander & alexander services inc,ALEXANDER & ALEXANDER,Alexander & Alexander,3449.0,AAL.1,1982,1.0
alexander & alexander services inc,ALEXANDER & ALEXANDER,Alexander & Alexander,3449.0,AAL.1,1983,1.0
alexander & alexander services inc,ALEXANDER & ALEXANDER,Alexander & Alexander,3449.0,AAL.1,1984,1.0
alexander & alexander services inc,ALEXANDER & ALEXANDER,Alexander & Alexander,3449.0,AAL.1,1985,1.0
alexander & alexander services inc,ALEXANDER & ALEXANDER,Alexander & Alexander,3449.0,AAL.1,1986,1.0
alexander & alexander services inc,ALEXANDER & ALEXANDER,Alexander & Alexander,3449.0,AAL.1,1987,1.0
alexander & alexander services inc,ALEXANDER & ALEXANDER,Alexander & Alexander,3449.0,AAL.1,1988,1.0
alexander & alexander services inc,ALEXANDER & ALEXANDER,Alexander & Alexander,3449.0,AAL.1,1989,1.0
alexander & alexander services inc,ALEXANDER & ALEXANDER,Alexander & Alexander,3449.0,AAL.1,1990,1.0
alexander & alexander services inc,ALEXANDER & ALEXANDER,Alexander & Alexander,3449.0,AAL.1,1991,1.0
alexander & alexander services inc,ALEXANDER & ALEXANDER,Alexander & Alexander,3449.0,AAL.1,1992,1.0
alexander & alexander services inc,ALEXANDER & ALEXANDER,Alexander & Alexander,3449.0,AAL.1,1993,1.0
alexander & alexander services inc,ALEXANDER & ALEXANDER,Alexander & Alexander,3449.0,AAL.1,1994,1.0
alexander s inc,ALEXANDER'S INC,Alexander's Inc.,3499.0,ALX,1980,1.0
alexander s inc,ALEXANDER'S INC,Alexander's Inc.,3499.0,ALX,1981,1.0
alexander s inc,ALEXANDER'S INC,Alexander's Inc.,3499.0,ALX,1982,1.0
alexander s inc,ALEXANDER'S INC,Alexander's Inc.,3499.0,ALX,1983,1.0
alexander s inc,ALEXANDER'S INC,Alexander's Inc.,3499.0,ALX,1985,1.0
alexander s inc,ALEXANDER'S INC,Alexander's Inc.,3499.0,ALX,1986,1.0
alexander s inc,ALEXANDER'S INC,Alexander's Inc.,3499.0,ALX,1987,1.0
alexander s inc,ALEXANDER'S INC,Alexander's Inc.,3499.0,ALX,1988,1.0
alexander s inc,ALEXANDER'S INC,Alexander's Inc.,3499.0,ALX,1989,1.0
alexander s inc,ALEXANDER'S INC,Alexander's Inc.,3499.0,ALX,1990,1.0
alexanders inc,ALEXANDER'S INC,Alexander's Inc.,3499.0,ALX,1991,1.0
alexanders inc,ALEXANDER'S INC,Alexander's Inc.,3499.0,ALX,1992,1.0
alexanders inc,ALEXANDER'S INC,Alexander's Inc.,3499.0,ALX,1993,1.0
alfin fragrances inc,ADRIEN ARPEL INC,Adrien Arpel Inc,724989.0,AFN.2,1986,1.0
alfin inc,ADRIEN ARPEL INC,Adrien Arpel Inc,724989.0,AFN.2,1987,1.0
alfin inc,ADRIEN ARPEL INC,Adrien Arpel Inc,724989.0,AFN.2,1988,1.0
alfin inc,ADRIEN ARPEL INC,Adrien Arpel Inc,724989.0,AFN.2,1989,1.0
alfin inc,ADRIEN ARPEL INC,Adrien Arpel Inc,724989.0,AFN.2,1990,1.0
alfin inc,ADRIEN ARPEL INC,Adrien Arpel Inc,724989.0,AFN.2,1991,1.0
alfin inc,ADRIEN ARPEL INC,Adrien Arpel Inc,724989.0,AFN.2,1992,1.0
alfin inc,ADRIEN ARPEL INC,Adrien Arpel Inc,724989.0,AFN.2,1993,1.0
alfin inc,ADRIEN ARPEL INC,Adrien Arpel Inc,724989.0,AFN.2,1994,1.0
alfin inc,ADRIEN ARPEL INC,Adrien Arpel Inc,724989.0,AFN.2,1995,1.0
alleghany corp,ALLEGHANY CORP,Alleghany Corp,775368.0,Y,1980,1.0
alleghany corp,ALLEGHANY CORP,Alleghany Corp,775368.0,Y,1981,1.0
alleghany corp,ALLEGHANY CORP,Alleghany Corp,775368.0,Y,1982,1.0
alleghany corp,ALLEGHANY CORP,Alleghany Corp,775368.0,Y,1983,1.0
alleghany corp,ALLEGHANY CORP,Alleghany Corp,775368.0,Y,1984,1.0
alleghany corp,ALLEGHANY CORP,Alleghany Corp,775368.0,Y,1985,1.0
alleghany corp,ALLEGHANY CORP,Alleghany Corp,775368.0,Y,1986,1.0
alleghany corp,ALLEGHANY CORP,Alleghany Corp,775368.0,Y,1987,1.0
alleghany corp,ALLEGHANY CORP,Alleghany Corp,775368.0,Y,1988,1.0
alleghany corp,ALLEGHANY CORP,Alleghany Corp,775368.0,Y,1989,1.0
alleghany corp,ALLEGHANY CORP,Alleghany Corp,775368.0,Y,1990,1.0
alleghany corp,ALLEGHANY CORP,Alleghany Corp,775368.0,Y,1991,1.0
alleghany corp,ALLEGHANY CORP,Alleghany Corp,775368.0,Y,1992,1.0
alleghany corp,ALLEGHANY CORP,Alleghany Corp,775368.0,Y,1993,1.0
alleghany corp,ALLEGHANY CORP,Alleghany Corp,775368.0,Y,1994,1.0
sunbeam oster company inc,SUNBEAM CORPORATION,Sunbeam Corp,3662.0,3SOCNQ,1993,1.0
sunbeam oster company inc,SUNBEAM CORPORATION,Sunbeam Corp,3662.0,3SOCNQ,1994,1.0
sunbeam oster company inc,SUNBEAM CORPORATION,Sunbeam Corp,3662.0,3SOCNQ,1995,1.0
allegheny power system inc,ALLEGHENY ENERGY INC,Allegheny Energy Inc.,3673.0,AYE,1980,1.0
allegheny power system inc,ALLEGHENY ENERGY INC,Allegheny Energy Inc.,3673.0,AYE,1981,1.0
allegheny power system inc,ALLEGHENY ENERGY INC,Allegheny Energy Inc.,3673.0,AYE,1982,1.0
allegheny power system inc,ALLEGHENY ENERGY INC,Allegheny Energy Inc.,3673.0,AYE,1983,1.0
allegheny power system inc,ALLEGHENY ENERGY INC,Allegheny Energy Inc.,3673.0,AYE,1984,1.0
allegheny power system inc,ALLEGHENY ENERGY INC,Allegheny Energy Inc.,3673.0,AYE,1985,1.0
allegheny power system inc,ALLEGHENY ENERGY INC,Allegheny Energy Inc.,3673.0,AYE,1986,1.0
allegheny power system inc,ALLEGHENY ENERGY INC,Allegheny Energy Inc.,3673.0,AYE,1987,1.0
allegheny power system inc,ALLEGHENY ENERGY INC,Allegheny Energy Inc.,3673.0,AYE,1988,1.0
allegheny power system inc,ALLEGHENY ENERGY INC,Allegheny Energy Inc.,3673.0,AYE,1989,1.0
allegheny power system inc,ALLEGHENY ENERGY INC,Allegheny Energy Inc.,3673.0,AYE,1990,1.0
allegheny power system inc,ALLEGHENY ENERGY INC,Allegheny Energy Inc.,3673.0,AYE,1991,1.0
allegheny power system inc,ALLEGHENY ENERGY INC,Allegheny Energy Inc.,3673.0,AYE,1993,1.0
allen group inc,ALLEN TELECOM INC,Allen Telecom Inc.,3721.0,ALN.2,1980,1.0
allen group inc,ALLEN TELECOM INC,Allen Telecom Inc.,3721.0,ALN.2,1981,1.0
allen group inc,ALLEN TELECOM INC,Allen Telecom Inc.,3721.0,ALN.2,1982,1.0
allen group inc,ALLEN TELECOM INC,Allen Telecom Inc.,3721.0,ALN.2,1983,1.0
allen group inc,ALLEN TELECOM INC,Allen Telecom Inc.,3721.0,ALN.2,1984,1.0
allen group inc,ALLEN TELECOM INC,Allen Telecom Inc.,3721.0,ALN.2,1985,1.0
allen group inc,ALLEN TELECOM INC,Allen Telecom Inc.,3721.0,ALN.2,1986,1.0
allen group inc,ALLEN TELECOM INC,Allen Telecom Inc.,3721.0,ALN.2,1987,1.0
allen group inc,ALLEN TELECOM INC,Allen Telecom Inc.,3721.0,ALN.2,1988,1.0
allen group inc,ALLEN TELECOM INC,Allen Telecom Inc.,3721.0,ALN.2,1989,1.0
allen group inc,ALLEN TELECOM INC,Allen Telecom Inc.,3721.0,ALN.2,1990,1.0
allen group inc,ALLEN TELECOM INC,Allen Telecom Inc.,3721.0,ALN.2,1991,1.0
allen group inc,ALLEN TELECOM INC,Allen Telecom Inc.,3721.0,ALN.2,1992,1.0
allied maintenance corp,ALLIED MAINTENANCE,Allied Maintenance,,ALM.1,1980,1.0
allied maintenance corp,ALLIED MAINTENANCE,Allied Maintenance,,ALM.1,1981,1.0
allied products corp,ALLIED PRODUCTS,Allied Products,3941.0,ADPC,1980,1.0
allied products corp,ALLIED PRODUCTS,Allied Products,3941.0,ADPC,1981,1.0
allied products corp,ALLIED PRODUCTS,Allied Products,3941.0,ADPC,1982,1.0
allied products corp,ALLIED PRODUCTS,Allied Products,3941.0,ADPC,1984,1.0
allied products corp,ALLIED PRODUCTS,Allied Products,3941.0,ADPC,1985,1.0
allied products corp,ALLIED PRODUCTS,Allied Products,3941.0,ADPC,1986,1.0
allied products corp,ALLIED PRODUCTS,Allied Products,3941.0,ADPC,1987,1.0
allied products corp,ALLIED PRODUCTS,Allied Products,3941.0,ADPC,1988,1.0
allied products corp,ALLIED PRODUCTS,Allied Products,3941.0,ADPC,1989,1.0
allied products corp,ALLIED PRODUCTS,Allied Products,3941.0,ADPC,1990,1.0
allied products corp,ALLIED PRODUCTS,Allied Products,3941.0,ADPC,1991,1.0
allied products corp,ALLIED PRODUCTS,Allied Products,3941.0,ADPC,1993,1.0
allied signal inc,HONEYWELL INTERNATIONAL INC,Honeywell International Inc,773840.0,HON,1985,1.0
allied signal inc,HONEYWELL INTERNATIONAL INC,Honeywell International Inc,773840.0,HON,1986,1.0
allied signal inc,HONEYWELL INTERNATIONAL INC,Honeywell International Inc,773840.0,HON,1987,1.0
allied signal inc,HONEYWELL INTERNATIONAL INC,Honeywell International Inc,773840.0,HON,1988,1.0
allied signal inc,HONEYWELL INTERNATIONAL INC,Honeywell International Inc,773840.0,HON,1989,1.0
allied signal inc,HONEYWELL INTERNATIONAL INC,Honeywell International Inc,773840.0,HON,1990,1.0
allied signal inc,HONEYWELL INTERNATIONAL INC,Honeywell International Inc,773840.0,HON,1991,1.0
allied signal inc,HONEYWELL INTERNATIONAL INC,Honeywell International Inc,773840.0,HON,1992,1.0
allied signal inc,HONEYWELL INTERNATIONAL INC,Honeywell International Inc,773840.0,HON,1993,1.0
alliedsignal inc,HONEYWELL INTERNATIONAL INC,Honeywell International Inc,773840.0,HON,1994,1.0
allied stores corp,ALLIED STORES,Allied Stores,,9174A,1980,1.0
allied stores corp,ALLIED STORES,Allied Stores,,9174A,1981,1.0
allied stores corp,ALLIED STORES,Allied Stores,,9174A,1982,1.0
allied stores corp,ALLIED STORES,Allied Stores,,9174A,1983,1.0
allied stores corp,ALLIED STORES,Allied Stores,,9174A,1984,1.0
allied stores corp,ALLIED STORES,Allied Stores,,9174A,1985,1.0
allied stores corp,ALLIED STORES,Allied Stores,,9174A,1986,1.0
allied supermarkets inc,ALLIED SUPERMARKETS,Allied Supermarkets,,ASU.1,1986,1.0
allied telephone co,ALLIED TELEPHONE,Allied Telephone,,AT.3,1981,1.0
allied telephone co,ALLIED TELEPHONE,Allied Telephone,,AT.3,1982,1.0
allis chalmers corp,ALLIS-CHALMERS ENERGY INC,Allis-Chalmers Energy Inc,3982.0,ALY,1980,1.0
allis chalmers corp,ALLIS-CHALMERS ENERGY INC,Allis-Chalmers Energy Inc,3982.0,ALY,1981,1.0
allis chalmers corp,ALLIS-CHALMERS ENERGY INC,Allis-Chalmers Energy Inc,3982.0,ALY,1982,1.0
allis chalmers corp,ALLIS-CHALMERS ENERGY INC,Allis-Chalmers Energy Inc,3982.0,ALY,1983,1.0
allis chalmers corp,ALLIS-CHALMERS ENERGY INC,Allis-Chalmers Energy Inc,3982.0,ALY,1984,1.0
allis chalmers corp,ALLIS-CHALMERS ENERGY INC,Allis-Chalmers Energy Inc,3982.0,ALY,1985,1.0
allis chalmers corp,ALLIS-CHALMERS ENERGY INC,Allis-Chalmers Energy Inc,3982.0,ALY,1986,1.0
allis chalmers corp,ALLIS-CHALMERS ENERGY INC,Allis-Chalmers Energy Inc,3982.0,ALY,1987,1.0
allis chalmers corp,ALLIS-CHALMERS ENERGY INC,Allis-Chalmers Energy Inc,3982.0,ALY,1988,1.0
alc communications corp,ALC COMMUNICATIONS INC,ALC Communications Inc,783425.0,ALC.2,1991,1.0
alc communications corp,ALC COMMUNICATIONS INC,ALC Communications Inc,783425.0,ALC.2,1992,1.0
alc communications corp,ALC COMMUNICATIONS INC,ALC Communications Inc,783425.0,ALC.2,1993,1.0
alc communications corp,ALC COMMUNICATIONS INC,ALC Communications Inc,783425.0,ALC.2,1994,1.0
allright auto parks inc,ALLRIGHT AUTO PARKS INC,Allright Auto Parks Inc,4013.0,ALR.2,1980,1.0
allright auto parks inc,ALLRIGHT AUTO PARKS INC,Allright Auto Parks Inc,4013.0,ALR.2,1981,1.0
mid continent telephone corp,ALLTEL CORP,ALLTEL Corp,65873.0,AT.2,1980,1.0
mid continent telephone corp,ALLTEL CORP,ALLTEL Corp,65873.0,AT.2,1981,1.0
mid continent telephone corp,ALLTEL CORP,ALLTEL Corp,65873.0,AT.2,1982,1.0
alltel corp,ALLTEL CORP,ALLTEL Corp,65873.0,AT.2,1983,1.0
alltel corp,ALLTEL CORP,ALLTEL Corp,65873.0,AT.2,1984,1.0
alltel corp,ALLTEL CORP,ALLTEL Corp,65873.0,AT.2,1985,1.0
alltel corp,ALLTEL CORP,ALLTEL Corp,65873.0,AT.2,1986,1.0
alltel corp,ALLTEL CORP,ALLTEL Corp,65873.0,AT.2,1987,1.0
alltel corp,ALLTEL CORP,ALLTEL Corp,65873.0,AT.2,1988,1.0
alltel corp,ALLTEL CORP,ALLTEL Corp,65873.0,AT.2,1989,1.0
alltel corp,ALLTEL CORP,ALLTEL Corp,65873.0,AT.2,1990,1.0
alltel corp,ALLTEL CORP,ALLTEL Corp,65873.0,AT.2,1992,1.0
alltel corp,ALLTEL CORP,ALLTEL Corp,65873.0,AT.2,1993,1.0
alltel corp,ALLTEL CORP,ALLTEL Corp,65873.0,AT.2,1994,1.0
aloha inc,ALOHA INC,Aloha Inc,4082.0,ALO.4,1984,1.0
aloha inc,ALOHA INC,Aloha Inc,4082.0,ALO.4,1985,1.0
alpha industries inc,SKYWORKS SOLUTIONS INC,Skyworks Solutions Inc,4127.0,SWKS,1985,1.0
alpha industries inc,SKYWORKS SOLUTIONS INC,Skyworks Solutions Inc,4127.0,SWKS,1986,1.0
alpha industries inc,SKYWORKS SOLUTIONS INC,Skyworks Solutions Inc,4127.0,SWKS,1987,1.0
alpha industries inc,SKYWORKS SOLUTIONS INC,Skyworks Solutions Inc,4127.0,SWKS,1988,1.0
alpha industries inc,SKYWORKS SOLUTIONS INC,Skyworks Solutions Inc,4127.0,SWKS,1989,1.0
alpha industries inc,SKYWORKS SOLUTIONS INC,Skyworks Solutions Inc,4127.0,SWKS,1990,1.0
alpha industries inc,SKYWORKS SOLUTIONS INC,Skyworks Solutions Inc,4127.0,SWKS,1991,1.0
alpine group inc,ALPINE GROUP INC,Alpine Group Inc,4164.0,APNI,1986,1.0
alpine group inc,ALPINE GROUP INC,Alpine Group Inc,4164.0,APNI,1987,1.0
alpine group inc,ALPINE GROUP INC,Alpine Group Inc,4164.0,APNI,1988,1.0
alpine group inc,ALPINE GROUP INC,Alpine Group Inc,4164.0,APNI,1989,1.0
alpine group inc,ALPINE GROUP INC,Alpine Group Inc,4164.0,APNI,1990,1.0
alpine group inc,ALPINE GROUP INC,Alpine Group Inc,4164.0,APNI,1991,1.0
alpine group inc,ALPINE GROUP INC,Alpine Group Inc,4164.0,APNI,1993,1.0
